DiscussionCount ,AverageRating ,FeedbackCount ,TotalCourseCount ,AverageQuizScore ,TotalTimeSpent ,EngagementLevelScore ,EngagementLevel
          10.41 ,         3.24 ,        37.52 ,               2 ,              45 ,           293 , 51.346              ,              1
          12.76 ,         3.97 ,        39.46 ,               2 ,              52 ,           305 , 55.3365             ,              1
          11.69 ,         3.75 ,        35.47 ,               2 ,              55 ,           267 , 51.2195             ,              1
          11.93 ,         3.63 ,        30.3  ,               3 ,              57 ,           262 , 50.4035             ,              1
          14.32 ,         3.55 ,        35.5  ,               2 ,              53 ,           318 , 56.3015             ,              1
          11.51 ,         3.44 ,        33.06 ,               2 ,              58 ,           275 , 52.174              ,              1
          14.9  ,         3.75 ,        38.46 ,               2 ,              54 ,           271 , 52.6095             ,              1
          13.36 ,         3.95 ,        34.7  ,               3 ,              45 ,           320 , 54.4495             ,              1
          13.35 ,         3.46 ,        37.34 ,               2 ,              52 ,           316 , 56.003              ,              1
          14.95 ,         3.98 ,        32.53 ,               3 ,              42 ,           314 , 52.991              ,              1
          19.51 ,         4.84 ,        67.58 ,               4 ,              74 ,           147 , 52.628              ,              1
          13.42 ,         3.63 ,        38.84 ,               3 ,              48 ,           305 , 54.4595             ,              1
          14.95 ,         3.98 ,        32.53 ,               3 ,              42 ,           314 , 52.991              ,              1
          13.42 ,         3.63 ,        38.84 ,               3 ,              48 ,           305 , 54.4595             ,              1
          13.6  ,         3.35 ,        33.14 ,               3 ,              49 ,           297 , 52.7355             ,              1
          14.84 ,         3.72 ,        31.39 ,               2 ,              48 ,           306 , 53.176              ,              1
          12.47 ,         3.84 ,        31.66 ,               2 ,              53 ,           312 , 54.636              ,              1
          14.84 ,         3.72 ,        31.39 ,               2 ,              48 ,           306 , 53.176              ,              1
          10.11 ,         3.29 ,        31.34 ,               2 ,              56 ,           268 , 50.3125             ,              1
          14.95 ,         3.98 ,        32.53 ,               3 ,              42 ,           314 , 52.991              ,              1
          10.78 ,         3.2  ,        33.77 ,               2 ,              41 ,           318 , 52.16               ,              1
          18.35 ,         4.9  ,        50.37 ,               4 ,              96 ,           104 , 50.169              ,              1
          11.51 ,         3.44 ,        33.06 ,               2 ,              58 ,           275 , 52.174              ,              1
          15.97 ,         4.41 ,        48.27 ,               4 ,              62 ,           216 , 51.8505             ,              1
          17.2  ,         4.49 ,        59.37 ,               4 ,              89 ,           167 , 56.18650000000001   ,              1
          15.97 ,         4.41 ,        48.27 ,               4 ,              62 ,           216 , 51.8505             ,              1
          12.18 ,         3.86 ,        38.39 ,               3 ,              60 ,           301 , 56.779              ,              1
          10.78 ,         3.57 ,        36.75 ,               3 ,              60 ,           283 , 54.2985             ,              1
          19.51 ,         4.84 ,        67.58 ,               4 ,              74 ,           147 , 52.628              ,              1
          13.35 ,         3.46 ,        37.34 ,               2 ,              52 ,           316 , 56.003              ,              1
          14.32 ,         3.55 ,        35.5  ,               2 ,              53 ,           318 , 56.3015             ,              1
          13.64 ,         3.82 ,        37.15 ,               3 ,              55 ,           247 , 50.163              ,              1
          15.12 ,         4.98 ,        57.52 ,               4 ,              74 ,           186 , 53.673              ,              1
          13.09 ,         3.51 ,        33.47 ,               2 ,              54 ,           297 , 53.7895             ,              1
          15.97 ,         4.41 ,        48.27 ,               4 ,              62 ,           216 , 51.8505             ,              1
          19.51 ,         4.84 ,        67.58 ,               4 ,              74 ,           147 , 52.628              ,              1
          14.65 ,         3.75 ,        31.96 ,               2 ,              57 ,           268 , 51.709500000000006  ,              1
          14.67 ,         3.53 ,        30.29 ,               2 ,              54 ,           281 , 51.8745             ,              1
          13.73 ,         3.46 ,        33.41 ,               2 ,              60 ,           244 , 50.093              ,              1
          13.73 ,         3.46 ,        33.41 ,               2 ,              60 ,           244 , 50.093              ,              1
          12.47 ,         3.84 ,        31.66 ,               2 ,              53 ,           312 , 54.636              ,              1
          15.78 ,         4.43 ,        42.8  ,               4 ,              92 ,           274 , 64.0235             ,              1
          14.9  ,         3.75 ,        38.46 ,               2 ,              54 ,           271 , 52.6095             ,              1
          14.9  ,         3.75 ,        38.46 ,               2 ,              54 ,           271 , 52.6095             ,              1
          15.52 ,         4.37 ,        63.5  ,               5 ,              91 ,           133 , 53.9465             ,              1
          14.67 ,         3.53 ,        30.29 ,               2 ,              54 ,           281 , 51.8745             ,              1
          14.32 ,         3.55 ,        35.5  ,               2 ,              53 ,           318 , 56.3015             ,              1
          14.14 ,         3.18 ,        34.39 ,               3 ,              50 ,           316 , 55.201              ,              1
          14.14 ,         3.18 ,        34.39 ,               3 ,              50 ,           316 , 55.201              ,              1
          13.95 ,         3.16 ,        30.55 ,               2 ,              48 ,           297 , 51.790000000000006  ,              1
          10.78 ,         3.57 ,        36.75 ,               3 ,              60 ,           283 , 54.2985             ,              1
          15.78 ,         4.43 ,        42.8  ,               4 ,              92 ,           274 , 64.0235             ,              1
          15.97 ,         4.41 ,        48.27 ,               4 ,              62 ,           216 , 51.8505             ,              1
          16.52 ,         4.97 ,        48.06 ,               5 ,              91 ,           275 , 65.4085             ,              1
          13.47 ,         3.73 ,        37.76 ,               2 ,              56 ,           252 , 50.7785             ,              1
          15.97 ,         4.41 ,        48.27 ,               4 ,              62 ,           216 , 51.8505             ,              1
          12.74 ,         3.85 ,        39.22 ,               3 ,              48 ,           300 , 53.9545             ,              1
          19.51 ,         4.84 ,        67.58 ,               4 ,              74 ,           147 , 52.628              ,              1
          14.53 ,         3.83 ,        30.65 ,               2 ,              59 ,           287 , 53.843500000000006  ,              1
          17.2  ,         4.49 ,        59.37 ,               4 ,              89 ,           167 , 56.18650000000001   ,              1
          14.95 ,         3.98 ,        32.53 ,               3 ,              42 ,           314 , 52.991              ,              1
          11.93 ,         3.63 ,        30.3  ,               3 ,              57 ,           262 , 50.4035             ,              1
          13.09 ,         3.51 ,        33.47 ,               2 ,              54 ,           297 , 53.7895             ,              1
          11.25 ,         3.7  ,        38.82 ,               2 ,              44 ,           286 , 50.939              ,              1
          16.52 ,         4.97 ,        48.06 ,               5 ,              91 ,           275 , 65.4085             ,              1
          15.78 ,         4.43 ,        42.8  ,               4 ,              92 ,           274 , 64.0235             ,              1
          13.6  ,         3.35 ,        33.14 ,               3 ,              49 ,           297 , 52.7355             ,              1
          12.47 ,         3.84 ,        31.66 ,               2 ,              53 ,           312 , 54.636              ,              1
          12.07 ,         3.38 ,        31.38 ,               2 ,              52 ,           299 , 52.83500000000001   ,              1
          17.78 ,         4.88 ,        57.55 ,               4 ,              86 ,           166 , 55.186              ,              1
          14.95 ,         3.98 ,        32.53 ,               3 ,              42 ,           314 , 52.991              ,              1
          18.35 ,         4.9  ,        50.37 ,               4 ,              96 ,           104 , 50.169              ,              1
          14.74 ,         3.22 ,        34.02 ,               2 ,              54 ,           305 , 54.957              ,              1
          10.41 ,         3.24 ,        37.52 ,               2 ,              45 ,           293 , 51.346              ,              1
          13.6  ,         3.35 ,        33.14 ,               3 ,              49 ,           297 , 52.7355             ,              1
          11.93 ,         3.63 ,        30.3  ,               3 ,              57 ,           262 , 50.4035             ,              1
          12.47 ,         3.84 ,        31.66 ,               2 ,              53 ,           312 , 54.636              ,              1
          12.07 ,         3.38 ,        31.38 ,               2 ,              52 ,           299 , 52.83500000000001   ,              1
          10.46 ,         3.47 ,        32.56 ,               2 ,              56 ,           270 , 50.8715             ,              1
          14.95 ,         3.98 ,        32.53 ,               3 ,              42 ,           314 , 52.991              ,              1
          15.97 ,         4.41 ,        48.27 ,               4 ,              62 ,           216 , 51.8505             ,              1
          12.76 ,         3.97 ,        39.46 ,               2 ,              52 ,           305 , 55.3365             ,              1
          10.78 ,         3.57 ,        36.75 ,               3 ,              60 ,           283 , 54.2985             ,              1
          11.89 ,         3.45 ,        37.5  ,               3 ,              59 ,           259 , 51.9905             ,              1
          19.01 ,         4.91 ,        42.47 ,               4 ,              79 ,           222 , 56.273500000000006  ,              1
          15.97 ,         4.41 ,        48.27 ,               4 ,              62 ,           216 , 51.8505             ,              1
          15.12 ,         4.98 ,        57.52 ,               4 ,              74 ,           186 , 53.673              ,              1
          14.84 ,         3.72 ,        31.39 ,               2 ,              48 ,           306 , 53.176              ,              1
          13.42 ,         3.63 ,        38.84 ,               3 ,              48 ,           305 , 54.4595             ,              1
          10.45 ,         3.15 ,        39.32 ,               2 ,              56 ,           302 , 55.3415             ,              1
          10.46 ,         3.47 ,        32.56 ,               2 ,              56 ,           270 , 50.8715             ,              1
          15.12 ,         4.98 ,        57.52 ,               4 ,              74 ,           186 , 53.673              ,              1
          13.36 ,         3.95 ,        34.7  ,               3 ,              45 ,           320 , 54.4495             ,              1
          12.47 ,         3.84 ,        31.66 ,               2 ,              53 ,           312 , 54.636              ,              1
          10.41 ,         3.24 ,        37.52 ,               2 ,              45 ,           293 , 51.346              ,              1
          10.57 ,         3.6  ,        34.14 ,               2 ,              56 ,           292 , 53.44200000000001   ,              1
          11.89 ,         3.45 ,        37.5  ,               3 ,              59 ,           259 , 51.9905             ,              1
          13.47 ,         3.73 ,        37.76 ,               2 ,              56 ,           252 , 50.7785             ,              1
          13.73 ,         3.46 ,        33.41 ,               2 ,              60 ,           244 , 50.093              ,              1
          19.01 ,         4.91 ,        42.47 ,               4 ,              79 ,           222 , 56.273500000000006  ,              1
          10.11 ,         3.29 ,        31.34 ,               2 ,              56 ,           268 , 50.3125             ,              1
          14.14 ,         3.18 ,        34.39 ,               3 ,              50 ,           316 , 55.201              ,              1
          10.45 ,         3.15 ,        39.32 ,               2 ,              56 ,           302 , 55.3415             ,              1
          10.11 ,         3.29 ,        31.34 ,               2 ,              56 ,           268 , 50.3125             ,              1
          16.15 ,         4.56 ,        45.07 ,               4 ,             100 ,           226 , 61.784              ,              1
          13.09 ,         3.51 ,        33.47 ,               2 ,              54 ,           297 , 53.7895             ,              1
          13.36 ,         3.95 ,        34.7  ,               3 ,              45 ,           320 , 54.4495             ,              1
          15.97 ,         4.41 ,        48.27 ,               4 ,              62 ,           216 , 51.8505             ,              1
          14.3  ,         3.31 ,        34.11 ,               2 ,              57 ,           308 , 55.959500000000006  ,              1
          19.99 ,         4.98 ,        57.98 ,               4 ,              85 ,           247 , 63.589              ,              1
          19.51 ,         4.84 ,        67.58 ,               4 ,              74 ,           147 , 52.628              ,              1
          19.51 ,         4.99 ,        45.97 ,               5 ,             100 ,           229 , 63.24350000000001   ,              1
          13.6  ,         3.35 ,        33.14 ,               3 ,              49 ,           297 , 52.7355             ,              1
          10.45 ,         3.15 ,        39.32 ,               2 ,              56 ,           302 , 55.3415             ,              1
          16.15 ,         4.56 ,        45.07 ,               4 ,             100 ,           226 , 61.784              ,              1
          14.95 ,         3.98 ,        32.53 ,               3 ,              42 ,           314 , 52.991              ,              1
          10.57 ,         3.6  ,        34.14 ,               2 ,              56 ,           292 , 53.44200000000001   ,              1
          13.42 ,         3.63 ,        38.84 ,               3 ,              48 ,           305 , 54.4595             ,              1
          10.41 ,         3.24 ,        37.52 ,               2 ,              45 ,           293 , 51.346              ,              1
          14.21 ,         3.32 ,        30.12 ,               3 ,              60 ,           277 , 52.996              ,              1
          13.64 ,         3.82 ,        37.15 ,               3 ,              55 ,           247 , 50.163              ,              1
          11.51 ,         3.44 ,        33.06 ,               2 ,              58 ,           275 , 52.174              ,              1
          15.52 ,         4.37 ,        63.5  ,               5 ,              91 ,           133 , 53.9465             ,              1
          13.35 ,         3.46 ,        37.34 ,               2 ,              52 ,           316 , 56.003              ,              1
          15.07 ,         4.24 ,        61.51 ,               6 ,              86 ,           141 , 53.176              ,              1
          14.32 ,         3.55 ,        35.5  ,               2 ,              53 ,           318 , 56.3015             ,              1
          12.47 ,         3.84 ,        31.66 ,               2 ,              53 ,           312 , 54.636              ,              1
          10.78 ,         3.2  ,        33.77 ,               2 ,              41 ,           318 , 52.16               ,              1
          12.18 ,         3.86 ,        38.39 ,               3 ,              60 ,           301 , 56.779              ,              1
          14.65 ,         3.75 ,        31.96 ,               2 ,              57 ,           268 , 51.709500000000006  ,              1
          14.67 ,         3.53 ,        30.29 ,               2 ,              54 ,           281 , 51.8745             ,              1
          19.01 ,         4.91 ,        42.47 ,               4 ,              79 ,           222 , 56.273500000000006  ,              1
          14.53 ,         3.56 ,        33.51 ,               2 ,              47 ,           287 , 51.348000000000006  ,              1
          16.52 ,         4.97 ,        48.06 ,               5 ,              91 ,           275 , 65.4085             ,              1
          13.95 ,         3.16 ,        30.55 ,               2 ,              48 ,           297 , 51.790000000000006  ,              1
          10.11 ,         3.29 ,        31.34 ,               2 ,              56 ,           268 , 50.3125             ,              1
          11.89 ,         3.45 ,        37.5  ,               3 ,              59 ,           259 , 51.9905             ,              1
          19.01 ,         4.91 ,        42.47 ,               4 ,              79 ,           222 , 56.273500000000006  ,              1
          13.73 ,         3.46 ,        33.41 ,               2 ,              60 ,           244 , 50.093              ,              1
          14.67 ,         3.53 ,        30.29 ,               2 ,              54 ,           281 , 51.8745             ,              1
          13.42 ,         3.63 ,        38.84 ,               3 ,              48 ,           305 , 54.4595             ,              1
          13.73 ,         3.46 ,        33.41 ,               2 ,              60 ,           244 , 50.093              ,              1
          13.73 ,         3.46 ,        33.41 ,               2 ,              60 ,           244 , 50.093              ,              1
          11.93 ,         3.63 ,        30.3  ,               3 ,              57 ,           262 , 50.4035             ,              1
          12.76 ,         3.97 ,        39.46 ,               2 ,              52 ,           305 , 55.3365             ,              1
          10.45 ,         3.15 ,        39.32 ,               2 ,              56 ,           302 , 55.3415             ,              1
          17.78 ,         4.88 ,        57.55 ,               4 ,              86 ,           166 , 55.186              ,              1
          14.53 ,         3.56 ,        33.51 ,               2 ,              47 ,           287 , 51.348000000000006  ,              1
          19.99 ,         4.98 ,        57.98 ,               4 ,              85 ,           247 , 63.589              ,              1
          14.74 ,         3.22 ,        34.02 ,               2 ,              54 ,           305 , 54.957              ,              1
          15.97 ,         4.41 ,        48.27 ,               4 ,              62 ,           216 , 51.8505             ,              1
          14.32 ,         3.55 ,        35.5  ,               2 ,              53 ,           318 , 56.3015             ,              1
          12.07 ,         3.38 ,        31.38 ,               2 ,              52 ,           299 , 52.83500000000001   ,              1
          11.25 ,         3.7  ,        38.82 ,               2 ,              44 ,           286 , 50.939              ,              1
          11.25 ,         3.7  ,        38.82 ,               2 ,              44 ,           286 , 50.939              ,              1
          12.74 ,         3.85 ,        39.22 ,               3 ,              48 ,           300 , 53.9545             ,              1
          19.51 ,         4.99 ,        45.97 ,               5 ,             100 ,           229 , 63.24350000000001   ,              1
          17.2  ,         4.49 ,        59.37 ,               4 ,              89 ,           167 , 56.18650000000001   ,              1
          17.78 ,         4.88 ,        57.55 ,               4 ,              86 ,           166 , 55.186              ,              1
          15.52 ,         4.37 ,        63.5  ,               5 ,              91 ,           133 , 53.9465             ,              1
          11.89 ,         3.45 ,        37.5  ,               3 ,              59 ,           259 , 51.9905             ,              1
          12.76 ,         3.97 ,        39.46 ,               2 ,              52 ,           305 , 55.3365             ,              1
          15.78 ,         4.43 ,        42.8  ,               4 ,              92 ,           274 , 64.0235             ,              1
          13.47 ,         3.73 ,        37.76 ,               2 ,              56 ,           252 , 50.7785             ,              1
          14.95 ,         3.98 ,        32.53 ,               3 ,              42 ,           314 , 52.991              ,              1
          13.36 ,         3.95 ,        34.7  ,               3 ,              45 ,           320 , 54.4495             ,              1
          12.76 ,         3.97 ,        39.46 ,               2 ,              52 ,           305 , 55.3365             ,              1
          10.78 ,         3.2  ,        33.77 ,               2 ,              41 ,           318 , 52.16               ,              1
          14.21 ,         3.32 ,        30.12 ,               3 ,              60 ,           277 , 52.996              ,              1
          10.57 ,         3.6  ,        34.14 ,               2 ,              56 ,           292 , 53.44200000000001   ,              1
          10.45 ,         3.15 ,        39.32 ,               2 ,              56 ,           302 , 55.3415             ,              1
          15.78 ,         4.43 ,        42.8  ,               4 ,              92 ,           274 , 64.0235             ,              1
          14.53 ,         3.83 ,        30.65 ,               2 ,              59 ,           287 , 53.843500000000006  ,              1
          13.09 ,         3.51 ,        33.47 ,               2 ,              54 ,           297 , 53.7895             ,              1
          14.53 ,         3.83 ,        30.65 ,               2 ,              59 ,           287 , 53.843500000000006  ,              1
          16.52 ,         4.97 ,        48.06 ,               5 ,              91 ,           275 , 65.4085             ,              1
          16.15 ,         4.56 ,        45.07 ,               4 ,             100 ,           226 , 61.784              ,              1
          14.74 ,         3.22 ,        34.02 ,               2 ,              54 ,           305 , 54.957              ,              1
          16.15 ,         4.56 ,        45.07 ,               4 ,             100 ,           226 , 61.784              ,              1
          12.07 ,         3.38 ,        31.38 ,               2 ,              52 ,           299 , 52.83500000000001   ,              1
          19.01 ,         4.91 ,        42.47 ,               4 ,              79 ,           222 , 56.273500000000006  ,              1
          14.3  ,         3.31 ,        34.11 ,               2 ,              57 ,           308 , 55.959500000000006  ,              1
          14.65 ,         3.75 ,        31.96 ,               2 ,              57 ,           268 , 51.709500000000006  ,              1
          12.07 ,         3.38 ,        31.38 ,               2 ,              52 ,           299 , 52.83500000000001   ,              1
          15.07 ,         4.24 ,        61.51 ,               6 ,              86 ,           141 , 53.176              ,              1
          15.07 ,         4.24 ,        61.51 ,               6 ,              86 ,           141 , 53.176              ,              1
          13.47 ,         3.73 ,        37.76 ,               2 ,              56 ,           252 , 50.7785             ,              1
          13.95 ,         3.16 ,        30.55 ,               2 ,              48 ,           297 , 51.790000000000006  ,              1
          11.89 ,         3.45 ,        37.5  ,               3 ,              59 ,           259 , 51.9905             ,              1
          19.51 ,         4.84 ,        67.58 ,               4 ,              74 ,           147 , 52.628              ,              1
          13.42 ,         3.63 ,        38.84 ,               3 ,              48 ,           305 , 54.4595             ,              1
          13.36 ,         3.95 ,        34.7  ,               3 ,              45 ,           320 , 54.4495             ,              1
          15.52 ,         4.37 ,        63.5  ,               5 ,              91 ,           133 , 53.9465             ,              1
          12.07 ,         3.38 ,        31.38 ,               2 ,              52 ,           299 , 52.83500000000001   ,              1
          15.07 ,         4.24 ,        61.51 ,               6 ,              86 ,           141 , 53.176              ,              1
          10.78 ,         3.2  ,        33.77 ,               2 ,              41 ,           318 , 52.16               ,              1
          19.51 ,         4.99 ,        45.97 ,               5 ,             100 ,           229 , 63.24350000000001   ,              1
          12.74 ,         3.85 ,        39.22 ,               3 ,              48 ,           300 , 53.9545             ,              1
          13.73 ,         3.46 ,        33.41 ,               2 ,              60 ,           244 , 50.093              ,              1
          13.6  ,         3.35 ,        33.14 ,               3 ,              49 ,           297 , 52.7355             ,              1
          15.12 ,         4.98 ,        57.52 ,               4 ,              74 ,           186 , 53.673              ,              1
          14.65 ,         3.75 ,        31.96 ,               2 ,              57 ,           268 , 51.709500000000006  ,              1
          16.15 ,         4.56 ,        45.07 ,               4 ,             100 ,           226 , 61.784              ,              1
          10.78 ,         3.2  ,        33.77 ,               2 ,              41 ,           318 , 52.16               ,              1
          14.67 ,         3.53 ,        30.29 ,               2 ,              54 ,           281 , 51.8745             ,              1
          14.74 ,         3.22 ,        34.02 ,               2 ,              54 ,           305 , 54.957              ,              1
          13.73 ,         3.46 ,        33.41 ,               2 ,              60 ,           244 , 50.093              ,              1
          13.6  ,         3.35 ,        33.14 ,               3 ,              49 ,           297 , 52.7355             ,              1
          12.18 ,         3.86 ,        38.39 ,               3 ,              60 ,           301 , 56.779              ,              1
          16.52 ,         4.97 ,        48.06 ,               5 ,              91 ,           275 , 65.4085             ,              1
          12.74 ,         3.85 ,        39.22 ,               3 ,              48 ,           300 , 53.9545             ,              1
          13.47 ,         3.73 ,        37.76 ,               2 ,              56 ,           252 , 50.7785             ,              1
          11.93 ,         3.63 ,        30.3  ,               3 ,              57 ,           262 , 50.4035             ,              1
          15.78 ,         4.43 ,        42.8  ,               4 ,              92 ,           274 , 64.0235             ,              1
          12.47 ,         3.84 ,        31.66 ,               2 ,              53 ,           312 , 54.636              ,              1
          12.76 ,         3.97 ,        39.46 ,               2 ,              52 ,           305 , 55.3365             ,              1
          12.74 ,         3.85 ,        39.22 ,               3 ,              48 ,           300 , 53.9545             ,              1
          14.65 ,         3.75 ,        31.96 ,               2 ,              57 ,           268 , 51.709500000000006  ,              1
          10.78 ,         3.2  ,        33.77 ,               2 ,              41 ,           318 , 52.16               ,              1
          16.15 ,         4.56 ,        45.07 ,               4 ,             100 ,           226 , 61.784              ,              1
          16.15 ,         4.56 ,        45.07 ,               4 ,             100 ,           226 , 61.784              ,              1
          19.51 ,         4.84 ,        67.58 ,               4 ,              74 ,           147 , 52.628              ,              1
          10.78 ,         3.57 ,        36.75 ,               3 ,              60 ,           283 , 54.2985             ,              1
          19.51 ,         4.99 ,        45.97 ,               5 ,             100 ,           229 , 63.24350000000001   ,              1
          11.51 ,         3.44 ,        33.06 ,               2 ,              58 ,           275 , 52.174              ,              1
          15.97 ,         4.41 ,        48.27 ,               4 ,              62 ,           216 , 51.8505             ,              1
          15.78 ,         4.43 ,        42.8  ,               4 ,              92 ,           274 , 64.0235             ,              1
          14.74 ,         3.22 ,        34.02 ,               2 ,              54 ,           305 , 54.957              ,              1
          19.01 ,         4.91 ,        42.47 ,               4 ,              79 ,           222 , 56.273500000000006  ,              1
          14.76 ,         3.53 ,        34.36 ,               3 ,              50 ,           279 , 51.706500000000005  ,              1
          12.74 ,         3.85 ,        39.22 ,               3 ,              48 ,           300 , 53.9545             ,              1
          11.51 ,         3.44 ,        33.06 ,               2 ,              58 ,           275 , 52.174              ,              1
          13.95 ,         3.16 ,        30.55 ,               2 ,              48 ,           297 , 51.790000000000006  ,              1
          12.76 ,         3.97 ,        39.46 ,               2 ,              52 ,           305 , 55.3365             ,              1
          10.46 ,         3.47 ,        32.56 ,               2 ,              56 ,           270 , 50.8715             ,              1
          14.76 ,         3.53 ,        34.36 ,               3 ,              50 ,           279 , 51.706500000000005  ,              1
          14.53 ,         3.83 ,        30.65 ,               2 ,              59 ,           287 , 53.843500000000006  ,              1
          11.89 ,         3.45 ,        37.5  ,               3 ,              59 ,           259 , 51.9905             ,              1
          15.07 ,         4.24 ,        61.51 ,               6 ,              86 ,           141 , 53.176              ,              1
          12.74 ,         3.85 ,        39.22 ,               3 ,              48 ,           300 , 53.9545             ,              1
          15.52 ,         4.37 ,        63.5  ,               5 ,              91 ,           133 , 53.9465             ,              1
          17.2  ,         4.49 ,        59.37 ,               4 ,              89 ,           167 , 56.18650000000001   ,              1
          10.78 ,         3.2  ,        33.77 ,               2 ,              41 ,           318 , 52.16               ,              1
          10.41 ,         3.24 ,        37.52 ,               2 ,              45 ,           293 , 51.346              ,              1
          10.78 ,         3.2  ,        33.77 ,               2 ,              41 ,           318 , 52.16               ,              1
          10.11 ,         3.29 ,        31.34 ,               2 ,              56 ,           268 , 50.3125             ,              1
          11.93 ,         3.63 ,        30.3  ,               3 ,              57 ,           262 , 50.4035             ,              1
          16.52 ,         4.97 ,        48.06 ,               5 ,              91 ,           275 , 65.4085             ,              1
          11.89 ,         3.45 ,        37.5  ,               3 ,              59 ,           259 , 51.9905             ,              1
          14.14 ,         3.18 ,        34.39 ,               3 ,              50 ,           316 , 55.201              ,              1
          13.35 ,         3.46 ,        37.34 ,               2 ,              52 ,           316 , 56.003              ,              1
          10.41 ,         3.24 ,        37.52 ,               2 ,              45 ,           293 , 51.346              ,              1
          14.65 ,         3.75 ,        31.96 ,               2 ,              57 ,           268 , 51.709500000000006  ,              1
          10.57 ,         3.6  ,        34.14 ,               2 ,              56 ,           292 , 53.44200000000001   ,              1
          14.95 ,         3.98 ,        32.53 ,               3 ,              42 ,           314 , 52.991              ,              1
          15.97 ,         4.41 ,        48.27 ,               4 ,              62 ,           216 , 51.8505             ,              1
          15.97 ,         4.41 ,        48.27 ,               4 ,              62 ,           216 , 51.8505             ,              1
          14.67 ,         3.53 ,        30.29 ,               2 ,              54 ,           281 , 51.8745             ,              1
          19.99 ,         4.98 ,        57.98 ,               4 ,              85 ,           247 , 63.589              ,              1
          14.74 ,         3.22 ,        34.02 ,               2 ,              54 ,           305 , 54.957              ,              1
          14.65 ,         3.75 ,        31.96 ,               2 ,              57 ,           268 , 51.709500000000006  ,              1
          15.12 ,         4.98 ,        57.52 ,               4 ,              74 ,           186 , 53.673              ,              1
          15.07 ,         4.24 ,        61.51 ,               6 ,              86 ,           141 , 53.176              ,              1
          15.97 ,         4.41 ,        48.27 ,               4 ,              62 ,           216 , 51.8505             ,              1
          13.36 ,         3.95 ,        34.7  ,               3 ,              45 ,           320 , 54.4495             ,              1
          14.76 ,         3.53 ,        34.36 ,               3 ,              50 ,           279 , 51.706500000000005  ,              1
          19.99 ,         4.98 ,        57.98 ,               4 ,              85 ,           247 , 63.589              ,              1
          11.25 ,         3.7  ,        38.82 ,               2 ,              44 ,           286 , 50.939              ,              1
          13.6  ,         3.35 ,        33.14 ,               3 ,              49 ,           297 , 52.7355             ,              1
          14.21 ,         3.32 ,        30.12 ,               3 ,              60 ,           277 , 52.996              ,              1
          14.65 ,         3.75 ,        31.96 ,               2 ,              57 ,           268 , 51.709500000000006  ,              1
          10.46 ,         3.47 ,        32.56 ,               2 ,              56 ,           270 , 50.8715             ,              1
          12.47 ,         3.84 ,        31.66 ,               2 ,              53 ,           312 , 54.636              ,              1
          10.11 ,         3.29 ,        31.34 ,               2 ,              56 ,           268 , 50.3125             ,              1
          14.67 ,         3.53 ,        30.29 ,               2 ,              54 ,           281 , 51.8745             ,              1
          10.57 ,         3.6  ,        34.14 ,               2 ,              56 ,           292 , 53.44200000000001   ,              1
          14.95 ,         3.98 ,        32.53 ,               3 ,              42 ,           314 , 52.991              ,              1
          19.01 ,         4.91 ,        42.47 ,               4 ,              79 ,           222 , 56.273500000000006  ,              1
          13.09 ,         3.51 ,        33.47 ,               2 ,              54 ,           297 , 53.7895             ,              1
          16.15 ,         4.56 ,        45.07 ,               4 ,             100 ,           226 , 61.784              ,              1
          14.32 ,         3.55 ,        35.5  ,               2 ,              53 ,           318 , 56.3015             ,              1
          13.6  ,         3.35 ,        33.14 ,               3 ,              49 ,           297 , 52.7355             ,              1
          16.15 ,         4.56 ,        45.07 ,               4 ,             100 ,           226 , 61.784              ,              1
          14.76 ,         3.53 ,        34.36 ,               3 ,              50 ,           279 , 51.706500000000005  ,              1
          16.15 ,         4.56 ,        45.07 ,               4 ,             100 ,           226 , 61.784              ,              1
          13.95 ,         3.16 ,        30.55 ,               2 ,              48 ,           297 , 51.790000000000006  ,              1
          14.67 ,         3.53 ,        30.29 ,               2 ,              54 ,           281 , 51.8745             ,              1
          18.35 ,         4.9  ,        50.37 ,               4 ,              96 ,           104 , 50.169              ,              1
          13.64 ,         3.82 ,        37.15 ,               3 ,              55 ,           247 , 50.163              ,              1
          17.2  ,         4.49 ,        59.37 ,               4 ,              89 ,           167 , 56.18650000000001   ,              1
          12.07 ,         3.38 ,        31.38 ,               2 ,              52 ,           299 , 52.83500000000001   ,              1
          10.57 ,         3.6  ,        34.14 ,               2 ,              56 ,           292 , 53.44200000000001   ,              1
          15.52 ,         4.37 ,        63.5  ,               5 ,              91 ,           133 , 53.9465             ,              1
          11.69 ,         3.75 ,        35.47 ,               2 ,              55 ,           267 , 51.2195             ,              1
          13.6  ,         3.35 ,        33.14 ,               3 ,              49 ,           297 , 52.7355             ,              1
          11.51 ,         3.44 ,        33.06 ,               2 ,              58 ,           275 , 52.174              ,              1
          13.42 ,         3.63 ,        38.84 ,               3 ,              48 ,           305 , 54.4595             ,              1
          10.78 ,         3.57 ,        36.75 ,               3 ,              60 ,           283 , 54.2985             ,              1
          11.51 ,         3.44 ,        33.06 ,               2 ,              58 ,           275 , 52.174              ,              1
          14.76 ,         3.53 ,        34.36 ,               3 ,              50 ,           279 , 51.706500000000005  ,              1
          14.74 ,         3.22 ,        34.02 ,               2 ,              54 ,           305 , 54.957              ,              1
